Landroid/compat/Compatibility$BehaviorChangeDelegate;->isChangeEnabled(J)Z,blocked,core-platform-api
Landroid/compat/Compatibility$BehaviorChangeDelegate;->onChangeReported(J)V,blocked,core-platform-api
Landroid/compat/Compatibility$ChangeConfig;-><init>(Ljava/util/Set;Ljava/util/Set;)V,blocked,core-platform-api
Ljava/util/IllegalFormatConversionException;->serialVersionUID:J,sdk
Ljava/util/IllegalFormatException;-><init>()V,lo-prio,max-target-o
Ljava/util/IllegalFormatException;->serialVersionUID:J,sdk
Ljava/util/IllegalFormatFlagsException;-><init>(Ljava/lang/String;)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/IllegalFormatFlagsException;->flags:Ljava/lang/String;,lo-prio,max-target-o
Ljava/util/IllegalFormatFlagsException;->getFlags()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/IllegalFormatFlagsException;->getMessage()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/IllegalFormatFlagsException;->serialVersionUID:J,sdk
Ljava/util/IllegalFormatPrecisionException;-><init>(I)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/IllegalFormatPrecisionException;->getMessage()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/IllegalFormatPrecisionException;->getPrecision()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/IllegalFormatPrecisionException;->p:I,lo-prio,max-target-o
Ljava/util/IllegalFormatPrecisionException;->serialVersionUID:J,sdk
Ljava/util/IllegalFormatWidthException;-><init>(I)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/IllegalFormatWidthException;->getMessage()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/IllegalFormatWidthException;->getWidth()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/IllegalFormatWidthException;->serialVersionUID:J,sdk
Ljava/util/IllegalFormatWidthException;->w:I,lo-prio,max-target-o
Ljava/util/IllformedLocaleException;-><init>()V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/IllformedLocaleException;-><init>(Ljava/lang/String;)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/IllformedLocaleException;-><init>(Ljava/lang/String;I)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/IllformedLocaleException;->_errIdx:I,lo-prio,max-target-o
Ljava/util/IllformedLocaleException;->getErrorIndex()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/IllformedLocaleException;->serialVersionUID:J,sdk
Ljava/util/ImmutableCollections$AbstractImmutableCollection;->add(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableCollection;->addAll(Ljava/util/Collection;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableCollection;->clear()V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableCollection;->remove(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableCollection;->removeAll(Ljava/util/Collection;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableCollection;->removeIf(Ljava/util/function/Predicate;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableCollection;->retainAll(Ljava/util/Collection;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableList;->add(ILjava/lang/Object;)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableList;->addAll(ILjava/util/Collection;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableList;->contains(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableList;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableList;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableList;->iterator()Ljava/util/Iterator;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableList;->listIterator()Ljava/util/ListIterator;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableList;->listIterator(I)Ljava/util/ListIterator;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableList;->remove(I)Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableList;->replaceAll(Ljava/util/function/UnaryOperator;)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableList;->reversed()Ljava/util/List;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableList;->reversed()Ljava/util/SequencedCollection;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableList;->set(ILjava/lang/Object;)Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableList;->sort(Ljava/util/Comparator;)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableList;->subList(II)Ljava/util/List;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableMap;->clear()V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableMap;->compute(Ljava/lang/Object;Ljava/util/function/BiFunction;)Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableMap;->computeIfAbsent(Ljava/lang/Object;Ljava/util/function/Function;)Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableMap;->computeIfPresent(Ljava/lang/Object;Ljava/util/function/BiFunction;)Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableMap;->getOrDefault(Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableMap;->merge(Ljava/lang/Object;Ljava/lang/Object;Ljava/util/function/BiFunction;)Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableMap;->put(Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableMap;->putAll(Ljava/util/Map;)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableMap;->putIfAbsent(Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableMap;->remove(Ljava/lang/Object;)Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableMap;->remove(Ljava/lang/Object;Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableMap;->replace(Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableMap;->replace(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableMap;->replaceAll(Ljava/util/function/BiFunction;)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableSet;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$AbstractImmutableSet;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$List12;->get(I)Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$List12;->indexOf(Ljava/lang/Object;)I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$List12;->isEmpty()Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$List12;->lastIndexOf(Ljava/lang/Object;)I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$List12;->readObject(Ljava/io/ObjectInputStream;)V,sdk
Ljava/util/ImmutableCollections$List12;->size()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$List12;->toArray()[Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$List12;->toArray([Ljava/lang/Object;)[Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$List12;->writeReplace()Ljava/lang/Object;,sdk
Ljava/util/ImmutableCollections$ListItr;->add(Ljava/lang/Object;)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$ListItr;->hasNext()Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$ListItr;->hasPrevious()Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$ListItr;->next()Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$ListItr;->nextIndex()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$ListItr;->previous()Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$ListItr;->previousIndex()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$ListItr;->remove()V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$ListItr;->set(Ljava/lang/Object;)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$ListN;->get(I)Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$ListN;->indexOf(Ljava/lang/Object;)I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$ListN;->isEmpty()Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$ListN;->lastIndexOf(Ljava/lang/Object;)I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$ListN;->readObject(Ljava/io/ObjectInputStream;)V,sdk
Ljava/util/ImmutableCollections$ListN;->size()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$ListN;->toArray()[Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$ListN;->toArray([Ljava/lang/Object;)[Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$ListN;->writeReplace()Ljava/lang/Object;,sdk
Ljava/util/ImmutableCollections$Map1;->containsKey(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$Map1;->containsValue(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$Map1;->entrySet()Ljava/util/Set;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$Map1;->get(Ljava/lang/Object;)Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$Map1;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$Map1;->isEmpty()Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$Map1;->readObject(Ljava/io/ObjectInputStream;)V,sdk
Ljava/util/ImmutableCollections$Map1;->size()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$Map1;->writeReplace()Ljava/lang/Object;,sdk
Ljava/util/ImmutableCollections$MapN$1;->clear()V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$MapN$1;->iterator()Ljava/util/Iterator;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$MapN$1;->size()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$MapN$MapNIterator;->hasNext()Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$MapN$MapNIterator;->next()Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$MapN;->containsKey(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$MapN;->containsValue(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$MapN;->entrySet()Ljava/util/Set;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$MapN;->get(Ljava/lang/Object;)Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$MapN;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$MapN;->isEmpty()Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$MapN;->readObject(Ljava/io/ObjectInputStream;)V,sdk
Ljava/util/ImmutableCollections$MapN;->size()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$MapN;->writeReplace()Ljava/lang/Object;,sdk
Ljava/util/ImmutableCollections$Set12$1;->hasNext()Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$Set12$1;->next()Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$Set12;->contains(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$Set12;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$Set12;->isEmpty()Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$Set12;->iterator()Ljava/util/Iterator;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$Set12;->readObject(Ljava/io/ObjectInputStream;)V,sdk
Ljava/util/ImmutableCollections$Set12;->size()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$Set12;->toArray()[Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$Set12;->toArray([Ljava/lang/Object;)[Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$Set12;->writeReplace()Ljava/lang/Object;,sdk
Ljava/util/ImmutableCollections$SetN$SetNIterator;->hasNext()Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$SetN$SetNIterator;->next()Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$SetN;->contains(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$SetN;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$SetN;->isEmpty()Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$SetN;->iterator()Ljava/util/Iterator;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$SetN;->readObject(Ljava/io/ObjectInputStream;)V,sdk
Ljava/util/ImmutableCollections$SetN;->size()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$SetN;->toArray()[Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$SetN;->toArray([Ljava/lang/Object;)[Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$SetN;->writeReplace()Ljava/lang/Object;,sdk
Ljava/util/ImmutableCollections$SubList;->get(I)Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$SubList;->indexOf(Ljava/lang/Object;)I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$SubList;->iterator()Ljava/util/Iterator;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$SubList;->lastIndexOf(Ljava/lang/Object;)I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$SubList;->listIterator(I)Ljava/util/ListIterator;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$SubList;->size()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$SubList;->subList(II)Ljava/util/List;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$SubList;->toArray()[Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/ImmutableCollections$SubList;->toArray([Ljava/lang/Object;)[Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/InputMismatchException;-><init>()V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/InputMismatchException;-><init>(Ljava/lang/String;)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/InputMismatchException;->serialVersionUID:J,sdk
Ljava/util/IntSummaryStatistics;-><init>()V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/IntSummaryStatistics;-><init>(JIIJ)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/IntSummaryStatistics;->accept(I)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/IntSummaryStatistics;->combine(Ljava/util/IntSummaryStatistics;)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/IntSummaryStatistics;->count:J,lo-prio,max-target-o
Ljava/util/IntSummaryStatistics;->getAverage()D,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/IntSummaryStatistics;->getCount()J,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/IntSummaryStatistics;->getMax()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/IntSummaryStatistics;->getMin()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/IntSummaryStatistics;->getSum()J,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/IntSummaryStatistics;->max:I,lo-prio,max-target-o
Ljava/util/IntSummaryStatistics;->min:I,lo-prio,max-target-o
Ljava/util/IntSummaryStatistics;->sum:J,lo-prio,max-target-o
Ljava/util/IntSummaryStatistics;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/InvalidPropertiesFormatException;-><init>(Ljava/lang/String;)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/InvalidPropertiesFormatException;-><init>(Ljava/lang/Throwable;)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/InvalidPropertiesFormatException;->readObject(Ljava/io/ObjectInputStream;)V,sdk
Ljava/util/InvalidPropertiesFormatException;->serialVersionUID:J,sdk
Ljava/util/InvalidPropertiesFormatException;->writeObject(Ljava/io/ObjectOutputStream;)V,sdk
Ljava/util/Iterator;->forEachRemaining(Ljava/util/function/Consumer;)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/Iterator;->hasNext()Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/Iterator;->next()Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/Iterator;->remove()V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JapaneseImperialCalendar;->add(II)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JapaneseImperialCalendar;->clone()Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JapaneseImperialCalendar;->computeFields()V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JapaneseImperialCalendar;->computeTime()V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JapaneseImperialCalendar;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JapaneseImperialCalendar;->getActualMaximum(I)I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JapaneseImperialCalendar;->getActualMinimum(I)I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JapaneseImperialCalendar;->getCalendarType()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JapaneseImperialCalendar;->getDisplayName(IILjava/util/Locale;)Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JapaneseImperialCalendar;->getDisplayNames(IILjava/util/Locale;)Ljava/util/Map;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JapaneseImperialCalendar;->getGreatestMinimum(I)I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JapaneseImperialCalendar;->getLeastMaximum(I)I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JapaneseImperialCalendar;->getMaximum(I)I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JapaneseImperialCalendar;->getMinimum(I)I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JapaneseImperialCalendar;->getTimeZone()Ljava/util/TimeZone;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JapaneseImperialCalendar;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JapaneseImperialCalendar;->readObject(Ljava/io/ObjectInputStream;)V,sdk
Ljava/util/JapaneseImperialCalendar;->roll(II)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JapaneseImperialCalendar;->roll(IZ)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JapaneseImperialCalendar;->serialVersionUID:J,sdk
Ljava/util/JapaneseImperialCalendar;->setTimeZone(Ljava/util/TimeZone;)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JumboEnumSet$EnumSetIterator;->hasNext()Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JumboEnumSet$EnumSetIterator;->next()Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JumboEnumSet$EnumSetIterator;->remove()V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JumboEnumSet;->add(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JumboEnumSet;->addAll(Ljava/util/Collection;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JumboEnumSet;->clear()V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JumboEnumSet;->clone()Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JumboEnumSet;->clone()Ljava/util/EnumSet;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JumboEnumSet;->contains(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JumboEnumSet;->containsAll(Ljava/util/Collection;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JumboEnumSet;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JumboEnumSet;->isEmpty()Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JumboEnumSet;->iterator()Ljava/util/Iterator;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JumboEnumSet;->remove(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JumboEnumSet;->removeAll(Ljava/util/Collection;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JumboEnumSet;->retainAll(Ljava/util/Collection;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/JumboEnumSet;->serialVersionUID:J,sdk
Ljava/util/JumboEnumSet;->size()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/KeyValueHolder;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/KeyValueHolder;->getKey()Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/KeyValueHolder;->getValue()Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/KeyValueHolder;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/KeyValueHolder;->setValue(Ljava/lang/Object;)Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/KeyValueHolder;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/LinkedHashMap$LinkedEntryIterator;->next()Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/LinkedHashMap$LinkedEntrySet;->addFirst(Ljava/lang/Object;)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/LinkedHashMap$LinkedEntrySet;->addLast(Ljava/lang/Object;)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/LinkedHashMap$LinkedEntrySet;->clear()V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/LinkedHashMap$LinkedEntrySet;->contains(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/LinkedHashMap$LinkedEntrySet;->forEach(Ljava/util/function/Consumer;)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/LinkedHashMap$LinkedEntrySet;->getFirst()Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/LinkedHashMap$LinkedEntrySet;->getLast()Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/LinkedHashMap$LinkedEntrySet;->iterator()Ljava/util/Iterator;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/LinkedHashMap$LinkedEntrySet;->remove(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/LinkedHashMap$LinkedEntrySet;->removeFirst()Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/LinkedHashMap$LinkedEntrySet;->removeLast()Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/LinkedHashMap$LinkedEntrySet;->reversed()Ljava/util/SequencedCollection;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/LinkedHashMap$LinkedEntrySet;->reversed()Ljava/util/SequencedSet;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/LinkedHashMap$LinkedEntrySet;->size()I,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/LinkedHashMap$LinkedEntrySet;->spliterator()Ljava/util/Spliterator;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/LinkedHashMap$LinkedHashIterator;->expectedModCount:I,lo-prio,max-target-o
Ljava/util/LinkedHashMap$LinkedHashIterator;->hasNext()Z,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/LinkedHashMap$LinkedHashIterator;->remove()V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/LinkedHashMap$LinkedKeyIterator;->next()Ljava/lang/Object;,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/LinkedHashMap$LinkedKeySet;->addFirst(Ljava/lang/Object;)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/LinkedHashMap$LinkedKeySet;->addLast(Ljava/lang/Object;)V,core-platform-api,public-api,sdk,system-api,test-api
Ljava/util/LinkedHashMap$LinkedKeySet;->clear()V,core-platform-api,public-api,sdk,system-api,test-api
